trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2026-06-16 09:58:00,2026-06-16 09:58:00,买入开仓,SZSE.000988,161.9199981689453,200,多,200,161.9199981689453,-32383.999633789062,0.0,-32383.999633789062,103086.99569702148,800,154.46379173722104,1.0,1.0,0
2026-06-16 10:46:00,2026-06-16 10:46:00,买入开仓,SZSE.000988,162.24000549316406,100,多,100,162.24000549316406,-16224.000549316406,0.0,-16224.000549316406,86862.99514770508,900,155.32781548788137,1.0,1.0,0
2026-06-16 13:08:00,2026-06-16 13:08:00,卖出平仓,SZSE.000988,162.2100067138672,100,多,-100,162.2100067138672,16221.000671386719,0.0,16221.000671386719,103083.9958190918,800,155.32781548788137,1.0,1.0,0
2026-06-17 09:44:00,2026-06-17 09:44:00,买入开仓,SZSE.000988,165.60000610351562,200,多,200,165.60000610351562,-33120.001220703125,0.0,-33120.001220703125,69963.99459838867,1000,157.38225361100822,1.0,1.0,0
2026-06-17 09:48:00,2026-06-17 09:48:00,卖出平仓,SZSE.000988,170.0,200,多,-200,170.0,34000.0,0.0,34000.0,103963.99459838867,800,157.38225361100822,1.0,1.0,0
2026-06-17 10:09:00,2026-06-17 10:09:00,买入开仓,SZSE.000988,168.77999877929688,100,多,100,168.77999877929688,-16877.999877929688,0.0,-16877.999877929688,87085.99472045898,900,158.64866974081806,1.0,1.0,0
2026-06-17 14:50:00,2026-06-17 14:50:00,卖出平仓,SZSE.000988,170.99000549316406,100,多,-100,170.99000549316406,17099.000549316406,0.0,17099.000549316406,104184.99526977539,800,158.64866974081806,1.0,1.0,0
2026-06-18 13:30:00,2026-06-18 13:30:00,卖出平仓,SZSE.000988,179.92999267578125,100,多,-100,179.92999267578125,17992.999267578125,0.0,17992.999267578125,122177.99453735352,700,158.64866974081806,1.0,1.0,0
2026-06-23 10:33:00,2026-06-23 10:33:00,卖出平仓,SZSE.000988,169.27999877929688,200,多,-200,169.27999877929688,33855.999755859375,0.0,33855.999755859375,156033.9942932129,500,158.64866974081806,1.0,1.0,0
2026-06-24 09:49:00,2026-06-24 09:49:00,买入开仓,SZSE.000988,164.1300048828125,100,多,100,164.1300048828125,-16413.00048828125,0.0,-16413.00048828125,139620.99380493164,600,159.56222559781713,1.0,1.0,0
2026-06-24 09:58:00,2026-06-24 09:58:00,卖出平仓,SZSE.000988,166.0,100,多,-100,166.0,16600.0,0.0,16600.0,156220.99380493164,500,159.56222559781713,1.0,1.0,0
2026-06-24 10:15:00,2026-06-24 10:15:00,买入开仓,SZSE.000988,166.00999450683594,300,多,300,166.00999450683594,-49802.99835205078,0.0,-49802.99835205078,106417.99545288086,800,161.98013893869918,1.0,1.0,0
2026-06-25 09:36:00,2026-06-25 09:36:00,买入开仓,SZSE.000988,167.1300048828125,100,多,100,167.1300048828125,-16713.00048828125,0.0,-16713.00048828125,89704.99496459961,900,162.55234626582288,1.0,1.0,0
2026-06-25 09:48:00,2026-06-25 09:48:00,卖出平仓,SZSE.000988,170.97999572753906,200,多,-200,170.97999572753906,34195.99914550781,0.0,34195.99914550781,123900.99411010742,700,162.55234626582288,1.0,1.0,0
2026-06-25 10:07:00,2026-06-25 10:07:00,买入开仓,SZSE.000988,173.47999572753906,100,多,100,173.47999572753906,-17347.999572753906,0.0,-17347.999572753906,106552.99453735352,800,163.9183024485374,1.0,1.0,0
2026-06-29 11:05:00,2026-06-29 11:05:00,买入开仓,SZSE.000988,174.8800048828125,100,多,100,174.8800048828125,-17488.00048828125,0.0,-17488.00048828125,89064.99404907227,900,165.13626938567907,1.0,1.0,0
2026-06-29 11:30:00,2026-06-29 11:30:00,买入开仓,SZSE.000988,175.11000061035156,200,多,200,175.11000061035156,-35022.00012207031,0.0,-35022.00012207031,54042.99392700195,1100,166.94967506289225,1.0,1.0,0
2026-06-29 14:50:00,2026-06-29 14:50:00,卖出平仓,SZSE.000988,177.02999877929688,300,多,-300,177.02999877929688,53108.99963378906,0.0,53108.99963378906,107151.99356079102,800,166.94967506289225,1.0,1.0,0
2026-06-30 10:27:00,2026-06-30 10:27:00,卖出平仓,SZSE.000988,184.05999755859375,200,多,-200,184.05999755859375,36811.99951171875,0.0,36811.99951171875,143963.99307250977,600,166.94967506289225,1.0,1.0,0
2026-07-03 10:09:00,2026-07-03 10:09:00,卖出平仓,SZSE.000988,156.27000427246094,100,多,-100,156.27000427246094,15627.000427246092,0.0,15627.000427246092,159590.99349975586,500,166.94967506289225,1.0,1.0,0
2026-07-06 10:36:00,2026-07-06 10:36:00,卖出平仓,SZSE.000988,146.92999267578125,100,多,-100,146.92999267578125,14692.999267578123,0.0,14692.999267578123,174283.99276733398,400,166.94967506289225,1.0,1.0,0
2026-07-08 10:01:00,2026-07-08 10:01:00,卖出平仓,SZSE.000988,146.66000366210938,100,多,-100,146.66000366210938,14666.000366210936,0.0,14666.000366210936,188949.99313354492,300,166.94967506289225,1.0,1.0,0
2026-07-14 09:41:00,2026-07-14 09:41:00,卖出平仓,SZSE.000988,143.5800018310547,100,多,-100,143.5800018310547,14358.000183105467,0.0,14358.000183105467,203307.9933166504,200,166.94967506289225,1.0,1.0,0
2026-07-14 11:09:00,2026-07-14 11:09:00,卖出平仓,SZSE.000988,146.89999389648438,100,多,-100,146.89999389648438,14689.999389648436,0.0,14689.999389648436,217997.99270629883,100,166.94967506289225,1.0,1.0,0
2026-07-15 14:33:00,2026-07-15 14:33:00,卖出平仓,SZSE.000988,146.91000366210938,100,多,-100,146.91000366210938,14691.000366210936,0.0,14691.000366210936,232688.99307250977,0,166.94967506289225,1.0,1.0,0
